PC1	PC2	country	cluster	cluster_name
-0.216435158	0.875063839	India	0	Medium stability and governance
-0.299461189	0.919259929	India	0	Medium stability and governance
-0.508604911	1.036976181	India	0	Medium stability and governance
-0.541146699	1.02915667	India	0	Medium stability and governance
-0.596132617	1.062089139	India	0	Medium stability and governance
-0.667512366	1.073996506	India	0	Medium stability and governance
-0.620041864	1.074263842	India	0	Medium stability and governance
-0.542747857	1.017048333	India	0	Medium stability and governance
-0.408167824	0.932778699	India	0	Medium stability and governance
-0.34429147	0.917629108	India	0	Medium stability and governance
-0.229671956	0.819846535	India	0	Medium stability and governance
-0.171222674	0.759533777	India	0	Medium stability and governance
-0.173327102	0.709932727	India	0	Medium stability and governance
-0.232214264	0.39689755	India	0	Medium stability and governance
-0.274894282	0.399808866	India	0	Medium stability and governance
-0.094751618	0.268724111	India	0	Medium stability and governance
-0.047445165	0.269156351	India	0	Medium stability and governance
-1.460953559	1.148978519	Indonesia	0	Medium stability and governance
-1.184044311	1.040417517	Indonesia	0	Medium stability and governance
-1.073480637	0.988695169	Indonesia	0	Medium stability and governance
-1.048167383	0.996753265	Indonesia	0	Medium stability and governance
-1.071327296	0.969168716	Indonesia	0	Medium stability and governance
-0.962815153	0.943351975	Indonesia	0	Medium stability and governance
-0.795325432	0.916444183	Indonesia	0	Medium stability and governance
-0.729199269	0.640689194	Indonesia	0	Medium stability and governance
-0.412449986	0.5589435	Indonesia	0	Medium stability and governance
-0.616861007	0.696838015	Indonesia	0	Medium stability and governance
-0.329956839	0.517885585	Indonesia	0	Medium stability and governance
-0.273709568	0.461628104	Indonesia	0	Medium stability and governance
-0.213718591	0.438368508	Indonesia	0	Medium stability and governance
-0.235179284	0.441793623	Indonesia	0	Medium stability and governance
-0.057641651	0.330864737	Indonesia	0	Medium stability and governance
0.020128474	0.334522728	Indonesia	0	Medium stability and governance
0.057842408	0.29773158	Indonesia	0	Medium stability and governance
0.126090181	0.03671979	Indonesia	0	Medium stability and governance
-4.438006502	0.275275459	Iraq	1	Low stability and weak governance
-4.393440128	0.3602543	Iraq	1	Low stability and weak governance
-4.159765865	0.247911159	Iraq	1	Low stability and weak governance
-3.871652503	0.385218773	Iraq	1	Low stability and weak governance
-3.833984043	0.384544494	Iraq	1	Low stability and weak governance
-3.677377998	0.240563281	Iraq	1	Low stability and weak governance
-3.832219863	0.083953538	Iraq	1	Low stability and weak governance
-3.752098354	0.281798988	Iraq	1	Low stability and weak governance
-3.819364259	0.035943004	Iraq	1	Low stability and weak governance
-3.891594795	0.316091153	Iraq	1	Low stability and weak governance
-3.895104867	0.420184879	Iraq	1	Low stability and weak governance
-3.94249681	0.406687811	Iraq	1	Low stability and weak governance
-3.904125686	0.436089623	Iraq	1	Low stability and weak governance
-3.83786813	0.42916233	Iraq	1	Low stability and weak governance
-3.884159066	0.398699458	Iraq	1	Low stability and weak governance
-3.757177616	0.383405527	Iraq	1	Low stability and weak governance
-3.70930702	0.363790667	Iraq	1	Low stability and weak governance
-3.822746115	0.406586189	Iraq	1	Low stability and weak governance
3.615482278	0.1629113	Ireland	2	High stability and effective governance
4.725142466	-0.317234035	Ireland	2	High stability and effective governance
4.71818936	-0.284199902	Ireland	2	High stability and effective governance
4.505473766	-0.234276958	Ireland	2	High stability and effective governance
4.426770106	-0.220037924	Ireland	2	High stability and effective governance
4.330276434	-0.190332275	Ireland	2	High stability and effective governance
4.293600778	-0.164259133	Ireland	2	High stability and effective governance
4.352804995	-0.206398134	Ireland	2	High stability and effective governance
4.532081587	-0.2926588	Ireland	2	High stability and effective governance
4.472557138	-0.231643992	Ireland	2	High stability and effective governance
4.256853477	-0.140384458	Ireland	2	High stability and effective governance
4.164318595	-0.096629435	Ireland	2	High stability and effective governance
4.266213209	-0.151551047	Ireland	2	High stability and effective governance
4.144332164	-0.070868982	Ireland	2	High stability and effective governance
4.275800756	-0.102382006	Ireland	2	High stability and effective governance
4.293334999	-0.089024686	Ireland	2	High stability and effective governance
4.439287673	-0.137466736	Ireland	2	High stability and effective governance
4.537076041	-0.152381382	Ireland	2	High stability and effective governance
2.6307394	0.607296839	Italy	2	High stability and effective governance
2.259556632	0.830734011	Italy	2	High stability and effective governance
2.153344366	0.59976773	Italy	2	High stability and effective governance
2.027431748	0.657588483	Italy	2	High stability and effective governance
2.067141997	0.562786754	Italy	2	High stability and effective governance
2.067249165	0.73126548	Italy	2	High stability and effective governance
1.947727643	0.582571141	Italy	2	High stability and effective governance
2.070322101	0.771549398	Italy	2	High stability and effective governance
1.986940894	0.846045128	Italy	2	High stability and effective governance
1.958343554	0.894308406	Italy	2	High stability and effective governance
2.021321451	0.853957233	Italy	2	High stability and effective governance
1.944577664	0.857237824	Italy	2	High stability and effective governance
1.930918173	0.851134046	Italy	2	High stability and effective governance
2.049652839	0.761512222	Italy	2	High stability and effective governance
2.002549765	0.849669621	Italy	2	High stability and effective governance
2.043511144	0.849461425	Italy	2	High stability and effective governance
2.100946616	0.805198221	Italy	2	High stability and effective governance
2.324575965	0.717615758	Italy	2	High stability and effective governance
0.643125779	0.612157357	Jamaica	0	Medium stability and governance
0.405630365	0.712880376	Jamaica	0	Medium stability and governance
0.367683176	0.688977461	Jamaica	0	Medium stability and governance
0.242361117	0.748333184	Jamaica	0	Medium stability and governance
0.216951863	0.675162094	Jamaica	0	Medium stability and governance
0.417025412	0.573089588	Jamaica	0	Medium stability and governance
0.363558327	0.621228694	Jamaica	0	Medium stability and governance
0.427358334	0.629717063	Jamaica	0	Medium stability and governance
0.415921209	0.635918269	Jamaica	0	Medium stability and governance
0.504537535	0.609116818	Jamaica	0	Medium stability and governance
0.733278111	0.529623409	Jamaica	0	Medium stability and governance
0.760464005	0.514102312	Jamaica	0	Medium stability and governance
0.894175063	0.594398756	Jamaica	0	Medium stability and governance
0.904326876	0.597280471	Jamaica	0	Medium stability and governance
0.890848377	0.614829501	Jamaica	0	Medium stability and governance
0.867211309	0.647894329	Jamaica	0	Medium stability and governance
1.04308591	0.512954525	Jamaica	0	Medium stability and governance
0.865396159	0.595683471	Jamaica	0	Medium stability and governance
3.335000744	-0.242781339	Japan	2	High stability and effective governance
3.645455366	-0.340198577	Japan	2	High stability and effective governance
3.611530024	-0.342945737	Japan	2	High stability and effective governance
3.639436101	-0.312666322	Japan	2	High stability and effective governance
3.684912875	-0.342031137	Japan	2	High stability and effective governance
3.73823469	-0.339536907	Japan	2	High stability and effective governance
3.587813072	-0.247563917	Japan	2	High stability and effective governance
3.919162556	-0.203868107	Japan	2	High stability and effective governance
4.031167969	-0.330404698	Japan	2	High stability and effective governance
3.954727664	-0.31011413	Japan	2	High stability and effective governance
3.970163024	-0.298616909	Japan	2	High stability and effective governance
3.950863379	-0.268462862	Japan	2	High stability and effective governance
3.930682518	-0.26142722	Japan	2	High stability and effective governance
3.881045162	-0.281542026	Japan	2	High stability and effective governance
3.945150357	-0.27081317	Japan	2	High stability and effective governance
3.964013303	-0.205043207	Japan	2	High stability and effective governance
4.102336664	-0.322815656	Japan	2	High stability and effective governance
4.064944291	-0.227761553	Japan	2	High stability and effective governance
0.351238792	-1.11491515	Jordan	0	Medium stability and governance
-0.111865975	-0.922693753	Jordan	0	Medium stability and governance
-0.197029811	-1.147190124	Jordan	0	Medium stability and governance
-0.467401426	-1.258232914	Jordan	0	Medium stability and governance
-0.588905671	-1.193498234	Jordan	0	Medium stability and governance
-0.550018051	-1.199354257	Jordan	0	Medium stability and governance
-0.538637722	-1.160476545	Jordan	0	Medium stability and governance
-0.643184255	-1.162093176	Jordan	0	Medium stability and governance
-0.526456275	-1.20611765	Jordan	0	Medium stability and governance
-0.551273862	-1.207757918	Jordan	0	Medium stability and governance
-0.490878648	-0.982978456	Jordan	0	Medium stability and governance
-0.505098979	-0.973569334	Jordan	0	Medium stability and governance
-0.504299602	-0.977406451	Jordan	0	Medium stability and governance
-0.506511156	-0.95657502	Jordan	0	Medium stability and governance
-0.503099288	-1.19669348	Jordan	0	Medium stability and governance
-0.568563571	-1.214307388	Jordan	0	Medium stability and governance
-0.502214446	-1.258535173	Jordan	0	Medium stability and governance
-0.352091604	-1.325069885	Jordan	0	Medium stability and governance
-1.727600561	-0.86040513	Kazakhstan	1	Low stability and weak governance
-1.606343819	-0.900629623	Kazakhstan	1	Low stability and weak governance
-1.472328552	-0.922050933	Kazakhstan	1	Low stability and weak governance
-1.276540431	-1.020714326	Kazakhstan	1	Low stability and weak governance
-1.433502686	-0.969939407	Kazakhstan	1	Low stability and weak governance
-1.679049804	-0.805350223	Kazakhstan	1	Low stability and weak governance
-1.820926374	-0.790449218	Kazakhstan	1	Low stability and weak governance
-1.837710992	-0.820634233	Kazakhstan	1	Low stability and weak governance
-1.304750047	-1.095193818	Kazakhstan	1	Low stability and weak governance
-1.271811103	-1.073606289	Kazakhstan	1	Low stability and weak governance
-1.338558623	-1.298141843	Kazakhstan	1	Low stability and weak governance
-1.182136175	-1.384889795	Kazakhstan	0	Medium stability and governance
-1.052421042	-1.439522415	Kazakhstan	0	Medium stability and governance
-0.960258826	-1.522005639	Kazakhstan	0	Medium stability and governance
-0.952023878	-1.482202784	Kazakhstan	0	Medium stability and governance
-0.958815347	-1.447282357	Kazakhstan	0	Medium stability and governance
-0.949610649	-1.417563573	Kazakhstan	0	Medium stability and governance
-0.859424601	-1.411490263	Kazakhstan	0	Medium stability and governance
-1.597425289	1.000129164	Kenya	1	Low stability and weak governance
-1.862039771	0.813208853	Kenya	1	Low stability and weak governance
-2.001657787	0.875361086	Kenya	1	Low stability and weak governance
-2.222338157	0.734521734	Kenya	1	Low stability and weak governance
-1.861375304	0.837019987	Kenya	1	Low stability and weak governance
-1.91961984	0.82654636	Kenya	1	Low stability and weak governance
-2.067021104	0.668332562	Kenya	1	Low stability and weak governance
-1.913382119	0.63156377	Kenya	1	Low stability and weak governance
-1.737471342	0.578479721	Kenya	1	Low stability and weak governance
-1.786981438	0.610348533	Kenya	1	Low stability and weak governance
